indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
341,Grande Região,%,"1,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,Total,tabela_1616_var_4093
342,Grande Região,%,"3,80",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,Menos de 1 mês,tabela_1616_var_4093
343,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4093
344,Grande Região,%,"3,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4093
345,Grande Região,%,"3,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2017,2 anos ou mais,tabela_1616_var_4093
346,Grande Região,%,"1,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,Total,tabela_1616_var_4093
347,Grande Região,%,"3,90",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,Menos de 1 mês,tabela_1616_var_4093
348,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4093
349,Grande Região,%,"3,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4093
350,Grande Região,%,"3,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2017,2 anos ou mais,tabela_1616_var_4093
351,Grande Região,%,"1,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,Total,tabela_1616_var_4093
352,Grande Região,%,"3,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,Menos de 1 mês,tabela_1616_var_4093
353,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4093
354,Grande Região,%,"3,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4093
355,Grande Região,%,"3,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2017,2 anos ou mais,tabela_1616_var_4093
356,Grande Região,%,"1,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,Total,tabela_1616_var_4093
357,Grande Região,%,"3,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,Menos de 1 mês,tabela_1616_var_4093
358,Grande Região,%,"2,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,De 1 mês a menos de 1 ano,tabela_1616_var_4093
359,Grande Região,%,"4,10",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,De 1 ano a menos de 2 anos,tabela_1616_var_4093
360,Grande Região,%,"2,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2017,2 anos ou mais,tabela_1616_var_4093
361,Grande Região,%,"1,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2018,Total,tabela_1616_var_4093
362,Grande Região,%,"3,80",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2018,Menos de 1 mês,tabela_1616_var_4093
363,Grande Região,%,"2,10",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2018,De 1 mês a menos de 1 ano,tabela_1616_var_4093
364,Grande Região,%,"3,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2018,De 1 ano a menos de 2 anos,tabela_1616_var_4093
365,Grande Região,%,"2,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2018,2 anos ou mais,tabela_1616_var_4093
366,Grande Região,%,"1,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2018,Total,tabela_1616_var_4093
367,Grande Região,%,"3,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2018,Menos de 1 mês,tabela_1616_var_4093
368,Grande Região,%,"2,10",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2018,De 1 mês a menos de 1 ano,tabela_1616_var_4093
369,Grande Região,%,"3,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2018,De 1 ano a menos de 2 anos,tabela_1616_var_4093
370,Grande Região,%,"3,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2018,2 anos ou mais,tabela_1616_var_4093
371,Grande Região,%,"1,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2018,Total,tabela_1616_var_4093
372,Grande Região,%,"3,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2018,Menos de 1 mês,tabela_1616_var_4093
373,Grande Região,%,"2,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2018,De 1 mês a menos de 1 ano,tabela_1616_var_4093
374,Grande Região,%,"3,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2018,De 1 ano a menos de 2 anos,tabela_1616_var_4093
375,Grande Região,%,"2,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2018,2 anos ou mais,tabela_1616_var_4093
376,Grande Região,%,"1,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2018,Total,tabela_1616_var_4093
377,Grande Região,%,"3,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2018,Menos de 1 mês,tabela_1616_var_4093
378,Grande Região,%,"2,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2018,De 1 mês a menos de 1 ano,tabela_1616_var_4093
379,Grande Região,%,"3,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2018,De 1 ano a menos de 2 anos,tabela_1616_var_4093
380,Grande Região,%,"2,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2018,2 anos ou mais,tabela_1616_var_4093
381,Grande Região,%,"1,40",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2019,Total,tabela_1616_var_4093
382,Grande Região,%,"3,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2019,Menos de 1 mês,tabela_1616_var_4093
383,Grande Região,%,"1,90",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4093
384,Grande Região,%,"3,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4093
385,Grande Região,%,"2,80",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2019,2 anos ou mais,tabela_1616_var_4093
386,Grande Região,%,"1,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2019,Total,tabela_1616_var_4093
387,Grande Região,%,"3,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2019,Menos de 1 mês,tabela_1616_var_4093
388,Grande Região,%,"2,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4093
389,Grande Região,%,"3,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4093
390,Grande Região,%,"2,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2019,2 anos ou mais,tabela_1616_var_4093
391,Grande Região,%,"1,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,Total,tabela_1616_var_4093
392,Grande Região,%,"3,80",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,Menos de 1 mês,tabela_1616_var_4093
393,Grande Região,%,"2,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4093
394,Grande Região,%,"4,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4093
395,Grande Região,%,"2,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2019,2 anos ou mais,tabela_1616_var_4093
396,Grande Região,%,"1,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,Total,tabela_1616_var_4093
397,Grande Região,%,"3,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,Menos de 1 mês,tabela_1616_var_4093
398,Grande Região,%,"2,30",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,De 1 mês a menos de 1 ano,tabela_1616_var_4093
399,Grande Região,%,"4,20",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,De 1 ano a menos de 2 anos,tabela_1616_var_4093
400,Grande Região,%,"3,00",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2019,2 anos ou mais,tabela_1616_var_4093
401,Grande Região,%,"1,80",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,Total,tabela_1616_var_4093
402,Grande Região,%,"3,70",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,Menos de 1 mês,tabela_1616_var_4093
403,Grande Região,%,"2,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4093
404,Grande Região,%,"4,50",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4093
405,Grande Região,%,"3,60",Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2020,2 anos ou mais,tabela_1616_var_4093
406,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,Total,tabela_1616_var_4093
407,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,Menos de 1 mês,tabela_1616_var_4093
408,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4093
409,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4093
410,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",2º trimestre 2020,2 anos ou mais,tabela_1616_var_4093
411,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,Total,tabela_1616_var_4093
412,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,Menos de 1 mês,tabela_1616_var_4093
413,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4093
414,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4093
415,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",3º trimestre 2020,2 anos ou mais,tabela_1616_var_4093
416,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,Total,tabela_1616_var_4093
417,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,Menos de 1 mês,tabela_1616_var_4093
418,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,De 1 mês a menos de 1 ano,tabela_1616_var_4093
419,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,De 1 ano a menos de 2 anos,tabela_1616_var_4093
420,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",4º trimestre 2020,2 anos ou mais,tabela_1616_var_4093
421,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,Total,tabela_1616_var_4093
422,Grande Região,%,nan,Nordeste,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",1º trimestre 2021,Menos de 1 mês,tabela_1616_var_4093
