indice,nivel_territorial,unidade_de_medida,valor,regiao,variavel,periodo,categorias,tabela
601,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Trabalhador doméstico - com carteira de trabalho assinada,tabela_4659_var_5932
602,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Trabalhador doméstico - sem carteira de trabalho assinada,tabela_4659_var_5932
603,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Empregado no setor público,tabela_4659_var_5932
630,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Conta própria sem CNPJ,tabela_4659_var_5932
604,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,"Empregado no setor público, exclusive militar e funcionário público estatutário - com carteira de trabalho assinada",tabela_4659_var_5932
605,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,"Empregado no setor público, exclusive militar e funcionário público estatutário - sem carteira de trabalho assinada",tabela_4659_var_5932
606,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Empregado no setor público - militar e funcionário público estatutário,tabela_4659_var_5932
607,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Empregador,tabela_4659_var_5932
608,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Empregador com CNPJ,tabela_4659_var_5932
609,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Empregador sem CNPJ,tabela_4659_var_5932
610,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Conta própria,tabela_4659_var_5932
611,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Conta própria com CNPJ,tabela_4659_var_5932
612,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2021,Conta própria sem CNPJ,tabela_4659_var_5932
613,Unidade da Federação,Reais,"1.886,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Total,tabela_4659_var_5932
614,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregado,tabela_4659_var_5932
615,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,"Empregado no setor privado, exclusive trabalhador doméstico",tabela_4659_var_5932
616,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,"Empregado no setor privado, exclusive trabalhador doméstico - com carteira de trabalho assinada",tabela_4659_var_5932
617,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,"Empregado no setor privado, exclusive trabalhador doméstico - sem carteira de trabalho assinada",tabela_4659_var_5932
618,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Trabalhador doméstico,tabela_4659_var_5932
619,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Trabalhador doméstico - com carteira de trabalho assinada,tabela_4659_var_5932
620,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Trabalhador doméstico - sem carteira de trabalho assinada,tabela_4659_var_5932
621,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregado no setor público,tabela_4659_var_5932
622,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,"Empregado no setor público, exclusive militar e funcionário público estatutário - com carteira de trabalho assinada",tabela_4659_var_5932
623,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,"Empregado no setor público, exclusive militar e funcionário público estatutário - sem carteira de trabalho assinada",tabela_4659_var_5932
624,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregado no setor público - militar e funcionário público estatutário,tabela_4659_var_5932
625,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregador,tabela_4659_var_5932
626,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregador com CNPJ,tabela_4659_var_5932
627,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Empregador sem CNPJ,tabela_4659_var_5932
628,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Conta própria,tabela_4659_var_5932
629,Unidade da Federação,Reais,nan,Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2022,Conta própria com CNPJ,tabela_4659_var_5932
631,Unidade da Federação,Reais,"2.135,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Total,tabela_4659_var_5932
632,Unidade da Federação,Reais,"2.153,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Empregado,tabela_4659_var_5932
633,Unidade da Federação,Reais,"1.634,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,"Empregado no setor privado, exclusive trabalhador doméstico",tabela_4659_var_5932
634,Unidade da Federação,Reais,"1.938,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,"Empregado no setor privado, exclusive trabalhador doméstico - com carteira de trabalho assinada",tabela_4659_var_5932
635,Unidade da Federação,Reais,"1.304,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,"Empregado no setor privado, exclusive trabalhador doméstico - sem carteira de trabalho assinada",tabela_4659_var_5932
636,Unidade da Federação,Reais,"730,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Trabalhador doméstico,tabela_4659_var_5932
637,Unidade da Federação,Reais,"1.364,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Trabalhador doméstico - com carteira de trabalho assinada,tabela_4659_var_5932
638,Unidade da Federação,Reais,"599,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Trabalhador doméstico - sem carteira de trabalho assinada,tabela_4659_var_5932
639,Unidade da Federação,Reais,"3.957,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,Empregado no setor público,tabela_4659_var_5932
640,Unidade da Federação,Reais,"3.862,00",Piauí,"Rendimento médio mensal real das pessoas de 14 anos ou mais de idade ocupadas na semana de referência com rendimento de trabalho, habitualmente recebido no trabalho principal",2023,"Empregado no setor público, exclusive militar e funcionário público estatutário - com carteira de trabalho assinada",tabela_4659_var_5932
